repn	predictor.dsgtailp	predictor.mdctailp	predictor.MDCscore	predictor.U1	predictor.U2	model.id
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	6	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	4	-1	-0.5	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	18	-0.5	-0.5	HGT
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	2.22222222222222	0.5	1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.41231476909825	2	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-0.294721038850077	2.66666666666667	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	0.543474258836056	10800	1	2	HGT
AJB/007/029/shallow_	0.185437662824516	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	2.41445961021789	2.77866171933241	12	-1	0	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	6.75	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	1.66666666666667	0	0	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	4	-1	0	ILS
AJB/007/029/shallow_	0.503869369594998	2.77866171933241	3	0	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.66106798908423	450	0.5	0.5	HGT
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	1.77777777777778	-1	-0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	2.5	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	48	0	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	2.21986485420832	4.21399176954732	0	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.10227112396014	2.66666666666667	-1	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.0153226062880324	1	-0.5	0	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	3	0	0	ILS
AJB/007/029/shallow_	-2.68044769810983	-2.52990849934643	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	1	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	4	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.38166955652219	1.5	-1	0	ILS
AJB/007/029/shallow_	2.09602790344741	2.49926328677037	250	1	2	HGT
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	6	-0.5	-0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.0153226062880324	33.75	0	0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1	0	1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.41231476909825	5.8536585365855	0	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	20	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	1	-0.5	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-0.853517903974165	1.5	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.264075826274012	6	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	2.25	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	4.45505231470468	2160000	4	4	HGT
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.66106798908423	1.5	-0.5	0	ILS
AJB/007/029/shallow_	2.09602790344741	3.89625544958059	128	-0.5	0	ILS
AJB/007/029/shallow_	1.14073278313596	1.38166955652219	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	0.822872691398101	216	0.5	0.5	HGT
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	3	-0.5	0.5	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	2.66666666666667	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	2.66666666666667	-0.5	-0.5	ILS
